GDP/breakdown at current prices in National currency (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Botswana,Pula,General government final consumption expenditure,"9,435,850","10,820,261","12,350,399","17,924,473","26,085,208","36,322,559","49,472,119","68,675,440","87,382,550","102,516,950","128,716,828","174,616,237","221,210,340","270,186,249","329,830,670","399,895,497","483,754,958","622,445,603","880,722,817","1,397,574,970","1,689,296,725","1,916,610,446","2,288,321,225","2,800,707,489","3,273,000,000","3,941,400,000","4,221,100,000","5,165,200,000","6,087,200,000","6,951,800,000","7,354,000,000","7,531,201,293","7,701,996,549","8,183,188,479","8,631,078,781","9,846,280,137","10,070,546,523","11,815,363,298","15,206,644,267","15,492,877,277","17,161,965,665","19,407,320,000","21,195,543,144","23,462,922,780","23,387,600,000","25,386,394,541"
Botswana,Pula,Gross capital formation,"28,036,267","41,089,953","58,091,145","77,380,096","89,312,331","98,732,517","107,460,253","105,972,571","119,609,659","168,653,586","242,244,272","320,694,720","371,077,561","366,763,283","353,770,857","457,164,778","470,553,919","536,458,246","479,033,709","2,159,271,716","2,555,342,340","2,552,763,691","2,563,921,308","2,795,209,450","2,971,000,000","3,557,900,000","3,777,900,000","4,408,200,000","7,679,900,000","6,499,100,000","8,726,700,000","9,583,917,397","10,391,535,660","11,207,646,652","13,232,965,013","13,779,361,111","15,311,463,393","20,677,891,999","27,039,333,703","28,599,070,004","35,973,596,752","40,496,482,612","42,784,771,752","40,882,142,532","43,651,797,122","45,361,179,096"
Botswana,Pula,Gross fixed capital formation (including Acquisitions less disposals of valuables),"23,890,549","41,908,841","58,973,519","72,223,739","68,710,423","70,165,940","69,909,673","80,416,625","96,305,187","139,921,852","211,010,354","284,661,527","313,260,938","320,282,658","337,196,288","421,098,146","482,756,017","578,036,136","897,806,259","1,934,201,782","2,278,829,817","2,479,999,513","2,572,050,666","2,702,643,180","2,959,500,000","3,537,900,000","3,708,600,000","4,797,000,000","5,691,100,000","6,766,400,000","7,424,800,000","8,310,967,615","9,454,900,426","10,416,736,904","11,703,707,245","12,860,479,872","15,486,626,429","19,061,458,521","22,851,620,992","25,645,458,843","29,201,508,414","33,640,640,348","39,867,200,000","40,999,400,000","42,157,100,000","43,036,014,470"
Botswana,Pula,Changes in inventories,"4,145,718","-818,889","-882,374","5,156,357","20,601,908","28,566,577","37,550,581","25,555,946","23,304,472","28,731,734","31,233,918","36,033,193","57,816,623","46,480,625","16,574,569","36,066,632","-12,202,098","-41,577,890","-418,772,551","225,069,934","276,512,523","72,764,178","-8,129,357","92,566,270","11,500,000","20,000,000","69,300,000","-388,800,000","1,988,800,000","-267,300,000","1,301,900,000","1,272,949,781","936,635,234","790,909,748","1,529,257,768","918,881,239","-175,163,036","1,616,433,478","4,187,712,711","2,953,611,161","6,772,088,338","6,855,842,264","2,917,571,752","-117,257,468","1,494,697,122","2,325,164,625"
Botswana,Pula,Exports of goods and services,"12,033,722","21,306,766","33,623,634","46,577,581","60,239,394","81,050,654","109,051,703","155,243,908","184,340,236","242,437,650","344,441,469","416,682,269","425,349,261","543,067,954","760,314,184","933,082,559","1,339,097,762","1,703,063,772","2,360,945,549","3,504,845,526","3,697,947,994","4,025,722,173","4,014,150,311","4,521,502,642","5,468,300,000","6,666,800,000","8,674,400,000","11,158,100,000","9,978,100,000","13,998,800,000","15,306,400,000","15,602,452,151","17,950,485,218","18,154,597,545","20,855,900,000","26,859,800,000","30,886,000,000","36,609,000,000","34,128,000,000","25,565,600,000","33,377,000,000","47,621,000,000","54,112,000,000","76,988,000,000","88,732,000,000","72,420,000,000"
Botswana,Pula,Imports of goods and services,"34,499,190","45,916,779","63,207,445","86,247,975","110,643,831","137,627,126","171,190,980","219,212,323","269,277,128","342,330,874","445,474,588","559,755,168","656,666,326","739,681,946","821,982,354","954,092,135","1,110,212,587","1,313,588,084","1,633,083,276","2,928,995,419","3,587,807,379","3,789,292,675","3,715,676,977","4,028,326,574","4,614,800,000","5,738,600,000","5,983,000,000","8,746,700,000","10,638,600,000","11,091,000,000","11,839,800,000","12,463,164,213","13,655,674,453","13,759,856,204","17,396,400,000","18,058,500,000","20,143,700,000","27,256,295,456","38,139,000,000","38,116,000,000","43,188,000,000","54,920,000,000","67,465,000,000","76,893,000,000","78,685,000,000","72,187,000,000"
Botswana,Pula,Gross Domestic Product (GDP),"47,854,511","63,019,428","88,213,318","117,606,190","160,025,595","202,692,487","258,228,744","322,328,077","377,567,348","484,581,062","662,524,771","815,274,226","878,779,589","1,016,184,801","1,259,217,795","1,593,573,778","2,103,250,100","2,588,920,108","3,269,511,487","6,085,328,386","6,923,321,990","7,818,188,283","8,584,855,910","9,892,479,070","11,434,600,000","13,114,200,000","16,114,900,000","18,327,800,000","20,244,000,000","25,361,400,000","29,530,900,000","32,065,917,782","34,415,967,599","37,181,524,750","42,036,592,947","50,752,203,299","59,106,900,953","67,152,660,810","74,720,901,438","74,349,264,643","86,892,352,240","106,122,746,066","111,896,226,146","124,310,661,632","142,466,070,384","145,726,227,639"
Botswana,Pula,"Agriculture, hunting, forestry, fishing (ISIC A-B)","18,793,533","24,741,376","34,654,448","46,302,308","54,604,506","59,767,564","65,459,713","72,190,905","77,612,000","81,180,887","87,189,266","94,598,095","100,335,420","96,992,412","92,700,712","100,425,771","113,481,573","124,820,696","186,079,061","264,504,225","289,667,137","315,823,917","365,969,039","411,574,064","429,500,000","608,200,000","594,800,000","649,300,000","641,100,000","758,500,000","825,300,000","830,632,635","834,802,551","1,012,226,541","949,850,603","927,941,023","1,210,724,866","1,504,711,643","1,887,463,558","2,070,964,177","2,161,294,116","2,635,957,626","2,961,304,609","2,876,800,000","3,045,270,217","3,168,649,352"
Botswana,Pula,"Mining, Manufacturing, Utilities (ISIC C-E)","8,079,338","10,725,681","14,785,086","19,347,255","25,320,618","32,645,608","50,848,066","68,985,937","80,672,826","126,395,015","206,089,887","259,972,604","269,301,036","342,584,826","464,906,842","638,998,730","955,599,156","1,213,758,473","1,513,621,519","2,914,381,573","3,015,299,439","3,178,042,410","3,237,284,219","3,613,020,852","4,182,200,000","4,943,700,000","6,370,100,000","7,293,700,000","7,592,900,000","9,872,400,000","12,198,400,000","12,861,181,669","12,854,829,061","12,623,871,503","13,943,086,379","19,331,942,013","22,927,110,306","24,525,798,089","23,576,502,684","16,189,063,203","22,620,986,173","32,807,625,972","27,214,262,581","33,233,947,414","41,366,288,761","34,459,655,149"
Botswana,Pula,Manufacturing (ISIC D),"3,069,356","4,054,582","5,683,993","7,199,725","9,397,536","13,262,651","18,705,094","23,830,501","25,627,036","34,768,226","37,145,992","40,474,864","62,455,992","77,832,213","83,486,013","88,347,224","111,385,136","154,343,445","190,379,813","324,115,951","362,477,246","408,658,749","454,470,377","462,727,664","557,500,000","698,100,000","904,800,000","1,041,000,000","1,258,800,000","1,410,900,000","1,661,700,000","1,872,666,718","2,084,571,489","2,121,411,131","2,334,761,081","2,511,976,206","3,123,086,403","4,206,597,541","4,278,898,740","4,662,308,016","5,548,289,913","6,074,220,565","6,523,160,285","7,285,114,199","7,736,180,444","8,346,862,520"
Botswana,Pula,Construction (ISIC F),"4,222,942","5,495,362","7,944,305","10,116,478","12,238,881","20,111,725","23,213,534","27,115,809","33,919,775","41,474,180","50,579,488","63,587,072","61,035,584","55,532,376","76,444,567","96,156,059","96,756,409","114,216,589","158,842,606","396,080,917","512,448,760","598,849,131","627,816,019","668,730,335","764,300,000","812,500,000","950,400,000","1,081,100,000","1,222,400,000","1,489,900,000","1,474,600,000","1,493,981,112","2,276,170,886","2,106,137,135","2,376,288,998","2,417,802,685","2,838,009,550","3,544,124,689","3,726,874,574","4,495,024,279","5,056,119,464","6,247,238,406","7,464,518,249","7,997,881,990","8,689,752,982","9,526,634,228"
Botswana,Pula,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","4,781,197","6,271,255","8,835,741","11,916,149","14,536,316","15,958,573","20,490,019","26,105,073","30,587,264","36,054,553","50,929,519","62,849,194","69,941,893","76,295,769","81,516,784","99,248,531","137,027,004","170,224,776","194,014,871","373,647,324","478,806,438","479,643,770","468,709,193","681,631,510","1,030,500,000","1,275,700,000","1,731,600,000","1,822,700,000","2,079,500,000","2,738,100,000","2,968,800,000","3,428,465,915","4,105,568,836","4,813,561,080","5,116,315,253","5,498,905,179","7,032,348,234","8,243,602,165","10,047,052,732","11,162,838,691","13,084,296,070","15,595,307,697","16,896,674,332","18,535,092,659","21,033,191,778","23,506,049,509"
Botswana,Pula,"Transport, storage and communication (ISIC I)","2,288,575","3,023,184","4,173,860","5,738,490","7,158,235","7,088,829","10,444,207","13,752,327","15,453,646","16,446,082","15,926,235","18,383,695","22,117,145","29,584,045","37,334,497","43,052,819","54,914,792","59,357,125","74,196,406","157,371,995","193,288,726","240,783,878","296,454,812","361,574,337","424,600,000","491,700,000","518,900,000","626,200,000","699,000,000","848,500,000","969,200,000","1,049,940,490","1,155,892,990","1,255,259,056","1,449,534,711","1,825,087,275","2,250,527,910","2,697,277,920","3,303,947,840","3,993,030,216","4,470,750,386","5,113,914,490","6,325,316,009","6,906,176,272","7,786,645,732","8,567,804,302"
Botswana,Pula,Other Activities (ISIC J-P),"13,563,302","17,862,328","24,956,772","33,814,260","41,911,452","43,972,160","58,970,130","79,027,170","94,068,443","117,934,060","155,139,815","188,637,692","220,204,644","261,941,727","310,353,313","375,985,689","465,361,493","579,086,838","728,063,737","1,393,611,691","1,755,711,615","2,119,788,343","2,560,051,581","3,146,934,608","3,698,000,000","4,255,600,000","4,901,100,000","5,563,500,000","6,483,500,000","7,599,800,000","8,624,300,000","9,916,714,887","10,978,199,487","12,236,280,443","13,592,456,229","15,658,479,871","17,432,856,194","19,796,147,466","24,063,615,932","27,491,249,222","30,254,545,458","33,517,365,143","38,323,422,987","43,022,736,349","47,897,308,225","52,369,759,630"
Botswana,Pula,Total Value Added,"51,728,887","68,119,186","95,350,213","127,234,940","155,770,006","179,544,460","229,425,670","287,177,222","332,313,953","419,484,776","565,854,210","688,028,353","742,935,722","862,931,153","1,063,256,714","1,353,867,600","1,823,140,427","2,261,464,497","2,854,818,199","5,499,597,724","6,245,222,115","6,932,931,448","7,556,284,863","8,883,465,706","10,529,100,000","12,387,400,000","15,066,900,000","17,036,500,000","18,718,400,000","23,307,200,000","27,060,600,000","29,580,916,709","32,205,463,812","34,047,335,758","37,427,532,173","45,660,158,047","53,691,577,059","60,311,661,973","66,605,457,320","65,402,169,787","77,647,991,667","95,917,409,336","99,185,498,767","112,572,634,684","129,818,457,695","131,598,552,169"
Brazil,Brazilian Real,Final consumption expenditure,0,0,0,0,0,0,0,1,1,2,4,7,15,35,111,380,"1,045","3,122","22,558","331,231","9,430,778","55,132,491","579,621,796","12,630,233,463","311,893,893,189","591,886,360,084","718,725,319,358","800,002,040,465","835,949,290,161","909,765,314,763","989,740,267,015","1,089,194,523,293","1,221,690,254,897","1,388,555,000,000","1,540,244,343,431","1,723,319,356,888","1,914,948,717,243","2,144,055,078,940","2,443,378,057,530","2,719,996,702,836","3,079,133,000,000","3,453,270,000,000","3,842,293,000,000","4,283,830,000,000","4,656,157,000,000","4,934,255,670,034"
Brazil,Brazilian Real,Household consumption expenditure (including Non-profit institutions serving households),0,0,0,0,0,0,0,1,1,1,3,6,13,31,99,331,903,"2,612","18,607","265,284","7,310,003","42,688,072","453,497,367","9,749,042,388","239,704,435,844","445,336,716,696","551,273,299,139","615,518,892,744","636,405,689,171","696,334,186,849","766,523,892,453","834,425,640,170","921,504,044,457","1,063,141,000,000","1,178,694,995,201","1,313,295,913,303","1,456,215,547,896","1,628,756,007,521","1,857,510,035,915","2,065,033,191,245","2,340,167,000,000","2,635,902,000,000","2,949,664,000,000","3,276,050,000,000","3,547,428,000,000","3,741,854,714,034"
Brazil,Brazilian Real,General government final consumption expenditure,0,0,0,0,0,0,0,0,0,0,0,1,2,4,12,50,142,510,"3,951","65,948","2,120,775","12,444,418","126,124,429","2,881,191,075","72,189,457,345","146,549,643,388","167,452,020,219","184,483,147,720","199,543,600,990","213,431,127,914","223,216,374,562","254,768,883,124","300,186,210,439","325,414,000,000","361,549,348,231","410,023,443,584","458,733,169,348","515,299,071,419","585,868,021,615","654,963,511,591","738,966,000,000","817,368,000,000","892,629,000,000","1,007,780,000,000","1,108,729,000,000","1,192,400,956,000"
Brazil,Brazilian Real,Gross capital formation,0,0,0,0,0,0,0,0,0,1,1,2,4,7,22,96,254,936,"7,151","114,498","2,405,335","11,485,091","116,954,616","2,840,740,631","74,747,531,540","139,211,755,978","157,381,325,620","179,099,887,271","182,489,103,508","190,868,576,781","235,567,490,953","256,904,122,845","261,934,871,001","293,391,000,000","350,683,523,987","373,446,534,229","429,279,016,528","539,137,779,378","672,320,235,245","626,482,578,378","847,166,000,000","954,059,000,000","1,029,062,000,000","1,155,332,000,000","1,186,631,000,000","1,045,770,926,675"
Brazil,Brazilian Real,Gross fixed capital formation (including Acquisitions less disposals of valuables),0,0,0,0,0,0,0,0,0,1,1,2,4,8,24,85,254,936,"7,151","114,498","2,682,021","11,730,618","126,886,671","2,922,694,667","77,909,491,063","142,750,730,365","157,197,262,820","180,108,569,011","183,464,889,887","184,096,408,157","218,769,190,101","244,848,024,119","267,359,663,153","286,738,000,000","339,087,077,964","370,218,874,949","414,673,549,524","489,532,026,070","602,845,577,257","636,675,778,986","797,946,000,000","900,785,000,000","995,644,000,000","1,113,772,000,000","1,147,423,000,000","1,072,458,401,038"
Brazil,Brazilian Real,Changes in inventories,0,0,0,0,0,0,0,0,0,0,,,,-1,-1,11,,,,,"-276,686","-245,527","-9,932,055","-81,954,036","-3,161,959,524","-3,538,974,387","184,062,800","-1,008,681,739","-975,786,378","6,772,168,624","16,798,300,851","12,056,098,726","-5,424,792,152","6,653,000,000","11,596,446,023","3,227,659,280","14,605,467,004","49,605,753,308","69,474,657,988","-10,193,200,608","49,220,000,000","53,274,000,000","33,418,000,000","41,560,000,000","39,208,000,000","-26,687,474,363"
Brazil,Brazilian Real,Exports of goods and services,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19,61,117,397,"3,427","38,004","900,107","5,519,883","73,508,044","1,555,220,186","34,884,817,416","52,418,586,121","56,732,291,706","65,571,600,612","69,496,315,186","102,600,473,926","120,475,634,565","162,372,013,824","213,252,038,129","260,798,000,000","323,924,846,732","330,880,195,776","346,341,952,947","362,547,806,326","420,880,766,040","361,680,470,395","417,270,000,000","501,802,000,000","563,474,000,000","620,077,000,000","636,230,000,000","770,084,050,000"
Brazil,Brazilian Real,Imports of goods and services,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11,36,85,260,"1,792","23,243","726,465","5,251,461","59,157,356","1,404,439,453","35,048,542,442","67,169,891,266","76,592,334,347","91,896,482,053","94,887,234,479","124,957,476,499","150,234,053,315","190,648,805,721","201,720,122,101","222,676,000,000","257,101,501,188","257,061,583,471","281,119,764,647","325,477,726,805","426,775,969,769","375,120,396,186","457,722,000,000","535,473,000,000","628,916,000,000","742,784,000,000","791,709,000,000","845,779,432,000"
Brazil,Brazilian Real,Gross Domestic Product (GDP),0,0,0,0,0,0,1,1,1,2,4,9,19,43,140,503,"1,332","4,195","31,344","460,490","12,026,764","66,615,718","708,256,373","15,576,115,590","385,845,034,018","713,993,139,337","853,955,387,844","950,262,973,422","990,866,950,074","1,077,605,600,289","1,193,442,637,221","1,317,548,399,942","1,495,313,862,376","1,720,069,000,000","1,957,751,212,963","2,170,584,503,422","2,409,449,922,072","2,720,262,937,838","3,109,803,089,046","3,333,039,355,422","3,885,847,000,000","4,373,658,000,000","4,805,913,000,000","5,316,455,000,000","5,687,309,000,000","5,904,331,214,709"
Brazil,Brazilian Real,"Agriculture, hunting, forestry, fishing (ISIC A-B)",0,0,0,0,0,0,0,0,0,0,0,1,2,5,17,57,142,407,"3,202","40,788","1,201,129","6,733,222","48,616,662","1,056,307,477","33,653,779,431","34,679,684,462","39,949,669,982","43,720,494,342","46,667,121,448","49,531,816,520","55,831,804,762","65,174,007,484","82,176,855,453","105,944,948,576","110,912,706,113","100,957,549,653","105,294,016,435","120,151,713,605","142,051,177,153","149,212,639,036","159,932,000,000","190,024,000,000","200,695,000,000","240,290,000,000","254,759,000,000","263,627,000,000"
